MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MBER_SEXDSTN_FLAG_CD
"1","포천","성인","일반","35","관리자","3등급","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","동구(부산)","성인","출장","19","관리자","참가","20230601","M"
"1","원주","청소년","출장","13","관리자","참가","20230601","M"
"1","KSPO아산","성인","일반","29","관리자","참가","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","M"
"1","동구(인천)","성인","출장","28","관리자","3등급","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"1","동구(부산)","청소년","출장","18","관리자","3등급","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"1","원주","유소년","출장","12","관리자","참가","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"3","삼척","청소년","출장","14","관리자","2등급","20230601","F"
"1","원주","유소년","출장","12","관리자","참가","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","F"
"1","원주","유소년","출장","12","관리자","참가","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"1","원주","유소년","출장","12","관리자","참가","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","M"
"2","서구(대전)","청소년","출장","18","관리자","2등급","20230601","M"
"1","세종","어르신","일반","66","관리자","참가","20230601","F"
"3","삼척","청소년","출장","14","관리자","참가","20230601","F"
"1","원주","청소년","출장","13","관리자","참가","20230601","M"
"2","사천","성인","출장","28","관리자","참가","20230601","M"
"2","포항","성인","일반","33","관리자","3등급","20230601","F"
"1","원주","청소년","출장","13","관리자","참가","20230601","F"
"1","사상","청소년","출장","14","관리자","참가","20230601","M"
"1","양평","유소년","출장","11","관리자","3등급","20230601","F"
"1","KSPO대구","성인","일반","61","관리자","참가","20230601","F"
"1","진천","유소년","출장","11","관리자","3등급","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","양평","유소년","출장","11","관리자","1등급","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"1","KSPO대구(출장A)","청소년","출장","18","관리자","참가","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","삼척","청소년","출장","14","관리자","참가","20230601","M"
"1","동구(부산)","성인","출장","19","관리자","참가","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"2","KSPO송파(출장B)","성인","출장","28","관리자","3등급","20230601","F"
"2","KSPO송파","성인","일반","60","관리자","참가","20230601","M"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","3등급","20230601","F"
"2","사상","청소년","출장","14","관리자","2등급","20230601","M"
"3","창원마산회원","성인","일반","41","관리자","3등급","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","창원","유소년","출장","12","관리자","참가","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","참가","20230601","M"
"1","창원","유소년","출장","11","관리자","참가","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"1","창원","유소년","출장","11","관리자","3등급","20230601","F"
"2","원주","청소년","출장","14","관리자","참가","20230601","F"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","3등급","20230601","M"
"1","사상","청소년","출장","14","관리자","참가","20230601","M"
"1","KSPO대구(출장A)","청소년","출장","16","관리자","3등급","20230601","M"
"1","중구(서울)","성인","일반","23","관리자","참가","20230601","M"
"1","KSPO송파","성인","일반","22","관리자","3등급","20230601","M"
"4","안산","성인","일반","19","관리자","3등급","20230601","M"
"3","동구(인천)","성인","출장","31","관리자","참가","20230601","M"
"1","사천","성인","출장","52","관리자","참가","20230601","M"
"1","사천","성인","일반","22","관리자","참가","20230601","M"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","참가","20230601","F"
"1","목포","어르신","출장","78","관리자","참가","20230601","M"
"1","중구(서울)","성인","일반","39","관리자","참가","20230601","F"
"1","경산","성인","일반","20","관리자","참가","20230601","F"
"1","경산","성인","일반","21","관리자","2등급","20230601","M"
"1","KSPO대구","성인","일반","20","관리자","참가","20230601","F"
"1","원주","유소년","출장","12","관리자","참가","20230601","F"
"1","원주","청소년","출장","13","관리자","3등급","20230601","F"
"1","원주","유소년","출장","12","관리자","참가","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","F"
"3","사하","성인","출장","48","관리자","참가","20230601","M"
"1","사하","성인","출장","38","관리자","참가","20230601","M"
"2","KSPO아산(출장)","성인","출장","27","관리자","3등급","20230601","M"
"2","스포원(금정)","성인","출장","19","관리자","참가","20230601","F"
"2","스포원(금정)","성인","출장","19","관리자","참가","20230601","M"
"2","목포","어르신","출장","73","관리자","2등급","20230601","F"
"3","서구(대전)","청소년","출장","18","관리자","3등급","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"4","남구(부산)","성인","일반","59","관리자","2등급","20230601","F"
"3","서구(대전)","청소년","출장","18","관리자","3등급","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","F"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","3등급","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"1","KSPO대구","성인","일반","46","관리자","2등급","20230601","F"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","2등급","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"1","창원","유소년","출장","11","관리자","2등급","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"1","광산","성인","일반","49","관리자","2등급","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"2","동구(인천)","성인","출장","34","관리자","참가","20230601","M"
"1","KSPO아산","성인","일반","19","관리자","3등급","20230601","M"
"2","KSPO송파(출장B)","성인","출장","35","관리자","3등급","20230601","M"
"1","군산","어르신","출장","70","관리자","참가","20230601","F"
"2","군산","어르신","출장","79","관리자","참가","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","F"
"1","동구(부산)","청소년","출장","18","관리자","참가","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","F"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"2","의정부","어르신","일반","65","관리자","참가","20230601","F"
"1","달서","성인","일반","50","관리자","참가","20230601","F"
"1","포항","성인","일반","35","관리자","참가","20230601","M"
"1","KSPO아산","성인","일반","23","관리자","3등급","20230601","F"
"1","영암","성인","출장","24","관리자","참가","20230601","M"
"1","포천","성인","일반","31","관리자","참가","20230601","F"
"3","KSPO대구","성인","일반","48","관리자","참가","20230601","F"
"1","KSPO아산(출장)","성인","출장","52","관리자","참가","20230601","M"
"1","세종","유아기","출장","57","관리자","참가","20230601","M"
"1","세종","유아기","출장","58","관리자","참가","20230601","F"
"1","세종","유아기","출장","65","관리자","참가","20230601","M"
"1","세종","유아기","출장","58","관리자","참가","20230601","M"
"1","중구(서울)","성인","일반","52","관리자","참가","20230601","F"
"1","동구(부산)","청소년","출장","18","관리자","3등급","20230601","F"
"1","원주","청소년","출장","13","관리자","참가","20230601","M"
"1","경산","어르신","일반","65","관리자","2등급","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","M"
"1","사천","성인","출장","26","관리자","1등급","20230601","M"
"1","세종","유아기","출장","74","관리자","참가","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","M"
"1","KSPO아산(출장)","성인","출장","31","관리자","참가","20230601","M"
"1","KSPO송파","어르신","출장","65","관리자","3등급","20230601","F"
"1","익산","성인","일반","36","관리자","참가","20230601","F"
"1","원주","유소년","출장","12","관리자","참가","20230601","M"
"1","원주","청소년","출장","14","관리자","참가","20230601","M"
"1","연수","성인","일반","30","관리자","2등급","20230601","M"
"1","순천","성인","일반","30","관리자","2등급","20230601","M"
"1","세종","유아기","출장","73","관리자","참가","20230601","M"
"1","세종","유아기","출장","71","관리자","참가","20230601","F"
"1","세종","유아기","출장","74","관리자","3등급","20230601","F"
"1","세종","유아기","출장","70","관리자","참가","20230601","F"
"1","세종","유아기","출장","71","관리자","참가","20230601","M"
"1","원주","청소년","출장","14","관리자","참가","20230601","M"
"1","사천","성인","출장","49","관리자","1등급","20230601","M"
"1","KSPO송파","어르신","출장","68","관리자","3등급","20230601","F"
"1","원주","청소년","출장","14","관리자","참가","20230601","F"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"1","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"1","신안","성인","출장","26","관리자","3등급","20230601","M"
"1","영암","성인","출장","21","관리자","참가","20230601","M"
"1","KSPO송파","어르신","출장","77","관리자","참가","20230601","F"
"2","목포","어르신","출장","65","관리자","3등급","20230601","M"
"1","북구(광주)","성인","일반","40","관리자","참가","20230601","F"
"2","순천","청소년","일반","18","관리자","3등급","20230601","M"
"1","동작","성인","일반","19","관리자","2등급","20230601","M"
"1","경산","성인","일반","21","관리자","참가","20230601","M"
"1","오산","성인","일반","34","관리자","2등급","20230601","M"
"2","사천","성인","일반","52","관리자","1등급","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","KSPO대구(출장A)","청소년","출장","18","관리자","참가","20230601","M"
"1","양평","유소년","출장","11","관리자","3등급","20230601","F"
"1","오산","성인","일반","53","관리자","1등급","20230601","M"
"1","동작","성인","일반","19","관리자","3등급","20230601","M"
"2","남구(울산)","성인","일반","27","관리자","1등급","20230601","M"
"3","동구(인천)","성인","출장","34","관리자","3등급","20230601","M"
"1","동작","성인","일반","20","관리자","1등급","20230601","M"
"1","영암","성인","출장","23","관리자","2등급","20230601","M"
"2","사천","성인","출장","27","관리자","2등급","20230601","M"
"1","KSPO대구(출장A)","청소년","출장","17","관리자","3등급","20230601","M"
"1","동작","성인","일반","20","관리자","2등급","20230601","M"
"1","동작","성인","일반","19","관리자","3등급","20230601","M"
"1","포항","어르신","일반","66","관리자","참가","20230601","M"
"1","중구(서울)","성인","일반","60","관리자","3등급","20230601","M"
"3","사하","성인","출장","43","관리자","참가","20230601","M"
"1","진천","유소년","출장","11","관리자","3등급","20230601","F"
"1","동작","성인","일반","21","관리자","3등급","20230601","M"
"1","진천","유소년","출장","11","관리자","3등급","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"2","마포","어르신","일반","74","관리자","참가","20230601","M"
"1","동구(광주)","성인","일반","19","관리자","3등급","20230601","M"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","3등급","20230601","F"
"1","양평","유소년","출장","11","관리자","참가","20230601","F"
"12","KSPO송파","어르신","출장","77","관리자","참가","20230601","M"
"1","KSPO대구(출장A)","청소년","출장","17","관리자","참가","20230601","M"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","참가","20230601","M"
"1","동작","성인","일반","21","관리자","3등급","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"1","신안","성인","출장","20","관리자","3등급","20230601","M"
"1","동작","성인","일반","19","관리자","참가","20230601","M"
"2","목포","어르신","출장","79","관리자","2등급","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","3등급","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"3","성남","성인","일반","52","관리자","참가","20230601","F"
"1","강릉","성인","일반","20","관리자","3등급","20230601","M"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","2등급","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"1","양평","유소년","출장","11","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","3등급","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","2등급","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"0","동구(부산)","성인","출장","19","관리자","3등급","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"1","제주","성인","일반","19","관리자","참가","20230601","M"
"1","고양","성인","일반","62","관리자","참가","20230601","M"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","참가","20230601","M"
"1","포항","성인","일반","35","관리자","3등급","20230601","M"
"1","양평","유소년","출장","11","관리자","참가","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","원주","청소년","출장","13","관리자","참가","20230601","F"
"1","동작","성인","일반","19","관리자","2등급","20230601","M"
"1","동구(인천)","성인","출장","42","관리자","참가","20230601","F"
"4","동구(인천)","성인","출장","37","관리자","참가","20230601","M"
"2","KSPO송파(출장B)","성인","출장","34","관리자","참가","20230601","M"
"1","KSPO송파","어르신","일반","68","관리자","2등급","20230601","M"
"1","시흥","성인","일반","19","관리자","1등급","20230601","F"
"1","춘천","성인","일반","50","관리자","2등급","20230601","M"
"1","강북","성인","일반","40","관리자","참가","20230601","F"
"1","고양","성인","일반","38","관리자","2등급","20230601","F"
"3","KSPO광주","성인","일반","19","관리자","참가","20230601","M"
"2","남구(부산)","성인","일반","57","관리자","참가","20230601","F"
"3","동작","성인","일반","19","관리자","참가","20230601","M"
"3","증평","청소년","일반","17","관리자","참가","20230601","M"
"2","KSPO대구","성인","일반","19","관리자","3등급","20230601","F"
"2","의정부","성인","일반","22","관리자","참가","20230601","F"
"1","삼척","청소년","출장","14","관리자","참가","20230601","M"
"1","성남","성인","일반","43","관리자","참가","20230601","F"
"3","삼척","청소년","출장","14","관리자","참가","20230601","F"
"1","동작","성인","일반","21","관리자","참가","20230601","M"
"1","양평","유소년","출장","11","관리자","3등급","20230601","M"
"1","동작","성인","일반","24","관리자","1등급","20230601","M"
"1","원주","청소년","출장","14","관리자","참가","20230601","M"
"3","동구(인천)","성인","출장","31","관리자","1등급","20230601","M"
"1","원주","청소년","출장","13","관리자","참가","20230601","M"
"1","원주","청소년","출장","13","관리자","참가","20230601","M"
"1","성남","성인","일반","28","관리자","참가","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","M"
"2","강릉","성인","일반","19","관리자","참가","20230601","M"
"3","동작","성인","일반","19","관리자","2등급","20230601","M"
"1","동작","성인","일반","20","관리자","3등급","20230601","M"
"1","원주","청소년","출장","13","관리자","참가","20230601","F"
"1","영주","성인","일반","60","관리자","3등급","20230601","F"
"1","서구(광주)","성인","일반","58","관리자","참가","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","의정부","성인","일반","32","관리자","3등급","20230601","M"
"7","김천","성인","일반","23","관리자","참가","20230601","M"
"1","성남","성인","일반","42","관리자","참가","20230601","F"
"1","동구(부산)","청소년","출장","18","관리자","3등급","20230601","F"
"1","서초","성인","일반","32","관리자","참가","20230601","F"
"8","충주","성인","일반","19","관리자","1등급","20230601","F"
"6","구미","성인","일반","19","관리자","3등급","20230601","M"
"2","남구(부산)","성인","일반","38","관리자","참가","20230601","F"
"3","서구(대전)","청소년","출장","17","관리자","1등급","20230601","M"
"8","증평","성인","일반","19","관리자","3등급","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","F"
"1","동구(부산)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","3등급","20230601","M"
"1","동작","성인","일반","22","관리자","참가","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","F"
"1","남구(울산)","성인","일반","28","관리자","3등급","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","M"
"1","고양","성인","일반","22","관리자","3등급","20230601","M"
"2","동작","청소년","일반","18","관리자","1등급","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","F"
"3","삼척","청소년","출장","15","관리자","1등급","20230601","M"
"3","동작","성인","일반","19","관리자","3등급","20230601","M"
"1","의정부","성인","일반","20","관리자","참가","20230601","F"
"1","KSPO송파","어르신","출장","71","관리자","참가","20230601","F"
"1","동작","성인","일반","19","관리자","참가","20230601","M"
"1","원주","유소년","출장","12","관리자","참가","20230601","M"
"2","고양","성인","일반","19","관리자","참가","20230601","M"
"1","화성","성인","일반","20","관리자","2등급","20230601","F"
"1","동구(부산)","청소년","출장","18","관리자","3등급","20230601","M"
"1","화성","성인","일반","19","관리자","참가","20230601","F"
"3","동구(부산)","성인","출장","19","관리자","참가","20230601","M"
"1","원주","청소년","출장","13","관리자","3등급","20230601","M"
"2","스포원(금정)","성인","출장","21","관리자","참가","20230601","F"
"1","동작","성인","일반","24","관리자","2등급","20230601","M"
"2","연수","성인","일반","21","관리자","참가","20230601","M"
"4","구미","성인","일반","19","관리자","2등급","20230601","M"
"3","증평","성인","일반","19","관리자","2등급","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"1","동작","성인","일반","19","관리자","1등급","20230601","M"
"8","증평","성인","일반","19","관리자","2등급","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"1","동구(부산)","청소년","출장","18","관리자","참가","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"2","삼척","청소년","출장","15","관리자","3등급","20230601","F"
"1","남구(부산)","성인","출장","19","관리자","2등급","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","참가","20230601","M"
"2","KSPO송파(출장B)","성인","출장","42","관리자","2등급","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"1","진천","유소년","출장","11","관리자","3등급","20230601","M"
"3","천안","청소년","일반","18","관리자","3등급","20230601","F"
"1","KSPO아산","성인","일반","19","관리자","참가","20230601","F"
"1","원주","청소년","출장","13","관리자","참가","20230601","F"
"3","삼척","청소년","출장","15","관리자","2등급","20230601","M"
"1","KSPO대구","성인","일반","43","관리자","참가","20230601","F"
"1","동구(인천)","성인","출장","44","관리자","1등급","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"3","삼척","청소년","출장","14","관리자","참가","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","F"
"3","삼척","청소년","출장","14","관리자","2등급","20230601","M"
"1","진천","유소년","출장","11","관리자","참가","20230601","M"
"3","삼척","청소년","출장","15","관리자","3등급","20230601","M"
"1","삼척","청소년","출장","14","관리자","참가","20230601","F"
"1","사상","청소년","출장","13","관리자","3등급","20230601","M"
"3","삼척","청소년","출장","15","관리자","참가","20230601","M"
"1","동구(부산)","청소년","출장","18","관리자","참가","20230601","M"
"3","계룡","청소년","일반","18","관리자","참가","20230601","F"
"1","사천","성인","출장","27","관리자","3등급","20230601","M"
"5","마포","성인","일반","22","관리자","2등급","20230601","F"
"1","제주","성인","일반","32","관리자","2등급","20230601","M"
"16","나주","성인","일반","20","관리자","1등급","20230601","F"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"3","서구(대전)","청소년","출장","17","관리자","3등급","20230601","M"
"4","사하","성인","출장","31","관리자","2등급","20230601","M"
"2","사하","성인","출장","58","관리자","참가","20230601","M"
"1","연제","유소년","출장","12","관리자","참가","20230601","F"
"1","원주","청소년","출장","13","관리자","참가","20230601","M"
"1","군산","어르신","출장","78","관리자","참가","20230601","M"
"1","무안","성인","일반","24","관리자","참가","20230601","M"
"2","성남","성인","일반","54","관리자","2등급","20230601","F"
"1","원주","청소년","출장","14","관리자","참가","20230601","F"
"3","삼척","청소년","출장","15","관리자","참가","20230601","F"
"2","사천","성인","출장","27","관리자","3등급","20230601","M"
"1","포천","유소년","일반","11","관리자","참가","20230601","M"
"3","삼척","청소년","출장","15","관리자","참가","20230601","F"
"3","삼척","청소년","출장","15","관리자","2등급","20230601","M"
"1","사상","청소년","출장","14","관리자","참가","20230601","M"
"1","포천","유소년","일반","11","관리자","참가","20230601","M"
"2","서구(대전)","청소년","출장","18","관리자","참가","20230601","M"
"1","군산","어르신","출장","75","관리자","3등급","20230601","F"
"14","순천","어르신","일반","68","관리자","3등급","20230601","F"
"2","KSPO송파(출장B)","성인","출장","37","관리자","참가","20230601","F"
"1","동구(부산)","성인","출장","22","관리자","3등급","20230601","M"
"1","포천","유소년","일반","11","관리자","3등급","20230601","F"
"1","남구(부산)","성인","출장","20","관리자","참가","20230601","M"
"1","KSPO송파(출장A)","청소년","출장","13","관리자","참가","20230601","M"
"1","익산","성인","출장","19","관리자","참가","20230601","M"
