MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MBER_SEXDSTN_FLAG_CD
"1","양평","유소년","출장","12","관리자","참가","20230501","M"
"3","성남","청소년","출장","16","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","3등급","20230501","M"
"1","성남","청소년","출장","16","관리자","참가","20230501","F"
"3","성남","청소년","출장","16","관리자","3등급","20230501","F"
"3","성남","청소년","출장","17","관리자","3등급","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"4","삼척","성인","출장","37","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","성남","청소년","출장","16","관리자","3등급","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","M"
"1","양평","유소년","출장","12","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","M"
"1","양평","유소년","출장","12","관리자","참가","20230501","F"
"2","성남","청소년","출장","16","관리자","2등급","20230501","M"
"2","서구(광주)","유소년","출장","12","관리자","3등급","20230501","M"
"2","서구(광주)","유소년","출장","11","관리자","참가","20230501","M"
"2","서구(광주)","유소년","출장","12","관리자","3등급","20230501","M"
"2","강북","어르신","일반","70","관리자","2등급","20230501","M"
"1","삼척","성인","출장","29","관리자","3등급","20230501","M"
"1","삼척","성인","출장","30","관리자","참가","20230501","M"
"1","태백","성인","일반","27","관리자","3등급","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"1","삼척","성인","출장","58","관리자","참가","20230501","M"
"1","나주","성인","출장","23","관리자","참가","20230501","M"
"1","동작","성인","일반","25","관리자","참가","20230501","F"
"1","서구(광주)","유소년","출장","11","관리자","3등급","20230501","F"
"2","서구(광주)","유소년","출장","11","관리자","참가","20230501","F"
"2","서구(광주)","유소년","출장","12","관리자","3등급","20230501","M"
"3","성남","청소년","출장","16","관리자","2등급","20230501","M"
"4","성남","청소년","출장","17","관리자","참가","20230501","M"
"3","성남","청소년","출장","17","관리자","3등급","20230501","M"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","M"
"2","서구(광주)","유소년","출장","11","관리자","참가","20230501","M"
"1","성남","청소년","출장","16","관리자","3등급","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","M"
"4","성동","성인","일반","44","관리자","참가","20230501","F"
"3","성남","청소년","출장","16","관리자","참가","20230501","M"
"1","삼척","성인","출장","30","관리자","참가","20230501","M"
"3","성남","청소년","출장","16","관리자","3등급","20230501","M"
"1","성남","청소년","출장","15","관리자","1등급","20230501","F"
"1","나주","성인","출장","21","관리자","참가","20230501","F"
"1","삼척","성인","출장","28","관리자","참가","20230501","M"
"1","삼척","성인","출장","40","관리자","3등급","20230501","M"
"1","나주","성인","출장","20","관리자","참가","20230501","F"
"2","서구(광주)","유소년","출장","12","관리자","참가","20230501","F"
"1","삼척","성인","출장","29","관리자","참가","20230501","M"
"2","서구(광주)","성인","일반","35","관리자","참가","20230501","F"
"1","삼척","성인","출장","28","관리자","3등급","20230501","M"
"6","성남","청소년","출장","18","관리자","3등급","20230501","M"
"1","나주","성인","출장","22","관리자","참가","20230501","F"
"1","나주","성인","출장","20","관리자","참가","20230501","F"
"1","나주","성인","출장","20","관리자","참가","20230501","F"
"1","나주","성인","출장","21","관리자","참가","20230501","F"
"1","나주","성인","출장","27","관리자","2등급","20230501","F"
"1","삼척","성인","출장","26","관리자","참가","20230501","M"
"1","삼척","성인","출장","51","관리자","참가","20230501","M"
"1","성동","성인","일반","27","관리자","참가","20230501","F"
"1","성남","청소년","출장","16","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","M"
"1","삼척","성인","출장","50","관리자","참가","20230501","M"
"1","동작","성인","일반","22","관리자","참가","20230501","F"
"1","성남","청소년","출장","16","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","M"
"3","성남","청소년","출장","16","관리자","2등급","20230501","F"
"1","삼척","성인","출장","28","관리자","3등급","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"5","성남","청소년","출장","16","관리자","참가","20230501","M"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"1","삼척","성인","출장","30","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","삼척","성인","출장","27","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","M"
"1","양평","유소년","출장","12","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","2등급","20230501","F"
"0","서구(광주)","성인","출장","55","관리자","참가","20230501","M"
"0","서구(광주)","유소년","출장","11","관리자","참가","20230501","F"
"0","서구(광주)","성인","출장","63","관리자","2등급","20230501","F"
"1","성남","청소년","출장","16","관리자","참가","20230501","M"
"0","서구(광주)","유소년","출장","12","관리자","참가","20230501","F"
"1","나주","성인","출장","22","관리자","2등급","20230501","M"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"1","삼척","성인","출장","26","관리자","참가","20230501","M"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"3","성남","청소년","출장","18","관리자","참가","20230501","F"
"1","성남","청소년","출장","16","관리자","3등급","20230501","M"
"1","성남","청소년","출장","16","관리자","3등급","20230501","F"
"1","성남","청소년","출장","16","관리자","참가","20230501","M"
"0","성남","청소년","출장","17","관리자","3등급","20230501","F"
"1","삼척","성인","출장","32","관리자","참가","20230501","M"
"3","성남","청소년","출장","16","관리자","참가","20230501","M"
"1","성남","청소년","출장","17","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"0","서구(광주)","성인","출장","61","관리자","참가","20230501","F"
"0","서구(광주)","성인","출장","37","관리자","참가","20230501","M"
"0","서구(광주)","성인","출장","46","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","M"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","M"
"1","양평","유소년","출장","12","관리자","2등급","20230501","M"
"3","성남","청소년","출장","18","관리자","3등급","20230501","F"
"1","양평","청소년","출장","13","관리자","참가","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"1","나주","성인","출장","22","관리자","참가","20230501","M"
"3","성남","청소년","출장","16","관리자","참가","20230501","F"
"1","성남","청소년","출장","16","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","2등급","20230501","M"
"1","나주","성인","출장","23","관리자","3등급","20230501","M"
"1","성남","청소년","출장","15","관리자","3등급","20230501","F"
"3","성남","청소년","출장","16","관리자","참가","20230501","F"
"0","서구(광주)","어르신","출장","65","관리자","참가","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","M"
"1","나주","성인","출장","23","관리자","참가","20230501","F"
"0","서구(광주)","성인","출장","54","관리자","참가","20230501","F"
"0","서구(광주)","성인","출장","52","관리자","참가","20230501","F"
"1","성남","청소년","출장","16","관리자","2등급","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"3","성남","청소년","출장","16","관리자","참가","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"1","나주","성인","출장","22","관리자","참가","20230501","M"
"2","성남","청소년","출장","16","관리자","2등급","20230501","M"
"4","강북","성인","일반","62","관리자","참가","20230501","M"
"4","강북","어르신","일반","68","관리자","2등급","20230501","M"
"1","강북","성인","일반","23","관리자","참가","20230501","F"
"6","성남","청소년","출장","17","관리자","3등급","20230501","M"
"1","나주","성인","출장","21","관리자","참가","20230501","F"
"1","나주","성인","출장","20","관리자","참가","20230501","F"
"1","삼척","성인","출장","31","관리자","참가","20230501","M"
"1","성남","청소년","출장","16","관리자","3등급","20230501","M"
"1","성남","청소년","출장","15","관리자","2등급","20230501","F"
"6","성남","청소년","출장","18","관리자","참가","20230501","M"
"1","삼척","성인","출장","31","관리자","3등급","20230501","M"
"1","동작","성인","일반","37","관리자","1등급","20230501","F"
"1","나주","성인","출장","21","관리자","참가","20230501","F"
"1","나주","성인","출장","53","관리자","참가","20230501","F"
"1","강북","성인","일반","64","관리자","참가","20230501","M"
"1","나주","성인","출장","21","관리자","참가","20230501","F"
"1","성동","성인","일반","24","관리자","참가","20230501","F"
"2","서구(광주)","유소년","출장","11","관리자","참가","20230501","F"
"1","사하","청소년","출장","17","관리자","참가","20230501","F"
"1","양평","유소년","출장","12","관리자","2등급","20230501","M"
"0","성남","청소년","출장","15","관리자","참가","20230501","M"
"1","성남","청소년","출장","16","관리자","3등급","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","M"
"1","서구(광주)","성인","일반","62","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","2등급","20230501","F"
"4","성남","청소년","출장","17","관리자","참가","20230501","M"
"0","서구(광주)","성인","출장","51","관리자","참가","20230501","M"
"1","나주","성인","출장","23","관리자","2등급","20230501","M"
"1","나주","성인","출장","20","관리자","참가","20230501","M"
"1","나주","성인","출장","20","관리자","3등급","20230501","M"
"1","성남","청소년","출장","16","관리자","참가","20230501","F"
"1","양평","청소년","출장","13","관리자","2등급","20230501","F"
"3","성남","청소년","출장","15","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","3등급","20230501","M"
"0","서구(광주)","성인","출장","42","관리자","3등급","20230501","F"
"1","성남","청소년","출장","16","관리자","참가","20230501","F"
"1","성동","성인","일반","23","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","2등급","20230501","F"
"1","양평","유소년","출장","12","관리자","2등급","20230501","F"
"1","성남","청소년","출장","16","관리자","참가","20230501","M"
"1","성남","청소년","출장","16","관리자","참가","20230501","M"
"1","나주","성인","출장","23","관리자","참가","20230501","M"
"2","사하","청소년","출장","17","관리자","1등급","20230501","M"
"1","강북","성인","일반","60","관리자","3등급","20230501","M"
"4","성남","청소년","출장","16","관리자","참가","20230501","M"
"3","성남","청소년","출장","16","관리자","참가","20230501","M"
"1","나주","성인","출장","22","관리자","참가","20230501","M"
"5","성남","청소년","출장","16","관리자","3등급","20230501","M"
"1","성동","성인","일반","35","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","M"
"1","성동","성인","일반","63","관리자","3등급","20230501","F"
"3","성남","청소년","출장","16","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","M"
"2","서구(광주)","유소년","출장","12","관리자","참가","20230501","M"
"0","서구(광주)","성인","출장","30","관리자","참가","20230501","F"
"1","성남","청소년","출장","16","관리자","2등급","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","3등급","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","성남","청소년","출장","16","관리자","참가","20230501","M"
"2","서구(광주)","유소년","출장","11","관리자","참가","20230501","F"
"1","나주","성인","출장","21","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","2등급","20230501","M"
"1","성남","청소년","출장","15","관리자","3등급","20230501","F"
"1","삼척","성인","출장","24","관리자","참가","20230501","M"
"1","삼척","성인","출장","39","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","나주","성인","출장","21","관리자","참가","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"1","삼척","성인","출장","30","관리자","2등급","20230501","M"
"1","삼척","성인","출장","45","관리자","참가","20230501","M"
"1","삼척","성인","출장","28","관리자","참가","20230501","M"
"1","나주","성인","출장","22","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","M"
"1","삼척","성인","출장","23","관리자","참가","20230501","M"
"1","나주","성인","출장","21","관리자","3등급","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"2","서구(광주)","유소년","출장","11","관리자","참가","20230501","M"
"3","성남","청소년","출장","18","관리자","참가","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"3","성남","청소년","출장","17","관리자","3등급","20230501","F"
"3","성남","청소년","출장","16","관리자","1등급","20230501","M"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","양평","청소년","출장","13","관리자","참가","20230501","M"
"1","양평","유소년","출장","12","관리자","2등급","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","성남","청소년","출장","16","관리자","2등급","20230501","M"
"1","성남","청소년","출장","16","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","삼척","성인","출장","38","관리자","참가","20230501","M"
"1","삼척","성인","출장","44","관리자","참가","20230501","M"
"1","삼척","성인","출장","55","관리자","참가","20230501","M"
"3","성남","청소년","출장","16","관리자","3등급","20230501","M"
"1","삼척","성인","출장","47","관리자","1등급","20230501","M"
"1","삼척","성인","출장","38","관리자","참가","20230501","M"
"1","삼척","성인","출장","27","관리자","3등급","20230501","M"
"1","삼척","성인","출장","41","관리자","3등급","20230501","M"
"1","삼척","성인","출장","50","관리자","참가","20230501","M"
"1","삼척","성인","출장","30","관리자","참가","20230501","M"
"1","성남","청소년","출장","16","관리자","2등급","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","삼척","성인","출장","27","관리자","참가","20230501","M"
"1","삼척","성인","출장","55","관리자","참가","20230501","M"
"1","나주","성인","출장","20","관리자","참가","20230501","F"
"1","삼척","성인","출장","24","관리자","참가","20230501","M"
"1","나주","성인","출장","21","관리자","참가","20230501","F"
"3","성남","청소년","출장","16","관리자","참가","20230501","M"
"3","성남","청소년","출장","18","관리자","참가","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"3","성남","청소년","출장","16","관리자","참가","20230501","F"
"3","성남","청소년","출장","17","관리자","1등급","20230501","M"
"2","동작","성인","일반","61","관리자","참가","20230501","M"
"0","서구(광주)","성인","출장","53","관리자","3등급","20230501","F"
"0","서구(광주)","성인","출장","45","관리자","참가","20230501","F"
"1","성남","청소년","출장","16","관리자","참가","20230501","F"
"1","성남","청소년","출장","16","관리자","1등급","20230501","F"
"0","서구(광주)","유소년","출장","12","관리자","3등급","20230501","F"
"1","나주","성인","출장","22","관리자","참가","20230501","M"
"1","나주","성인","출장","22","관리자","참가","20230501","M"
"3","성남","청소년","출장","16","관리자","참가","20230501","M"
"1","나주","성인","출장","22","관리자","참가","20230501","M"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"3","성남","청소년","출장","16","관리자","참가","20230501","M"
"3","성남","청소년","출장","16","관리자","3등급","20230501","M"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"3","성남","청소년","출장","16","관리자","참가","20230501","F"
"2","성남","청소년","출장","17","관리자","참가","20230501","F"
"6","성남","청소년","출장","17","관리자","1등급","20230501","M"
"3","성남","청소년","출장","16","관리자","2등급","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","3등급","20230501","F"
"1","양평","청소년","출장","13","관리자","참가","20230501","M"
"1","성남","청소년","출장","16","관리자","2등급","20230501","F"
"3","성남","청소년","출장","17","관리자","2등급","20230501","F"
"2","서구(광주)","유소년","출장","12","관리자","참가","20230501","M"
"3","성남","청소년","출장","16","관리자","참가","20230501","F"
"1","나주","성인","출장","22","관리자","참가","20230501","M"
"3","성남","청소년","출장","16","관리자","참가","20230501","M"
"1","성남","청소년","출장","16","관리자","3등급","20230501","M"
"1","성남","청소년","출장","15","관리자","1등급","20230501","M"
"2","서구(광주)","유소년","출장","12","관리자","참가","20230501","M"
"2","서구(광주)","유소년","출장","11","관리자","참가","20230501","F"
"3","성남","청소년","출장","16","관리자","참가","20230501","M"
"4","성남","청소년","출장","16","관리자","참가","20230501","M"
"1","양평","유소년","출장","12","관리자","참가","20230501","M"
"1","양평","유소년","출장","12","관리자","참가","20230501","M"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"1","성남","청소년","출장","16","관리자","참가","20230501","F"
"1","양평","유소년","출장","12","관리자","참가","20230501","F"
"1","성남","청소년","출장","16","관리자","3등급","20230501","F"
"3","성남","청소년","출장","17","관리자","2등급","20230501","F"
"2","서구(광주)","유소년","출장","12","관리자","3등급","20230501","F"
"2","서구(광주)","성인","일반","34","관리자","1등급","20230501","M"
"2","성남","청소년","출장","17","관리자","3등급","20230501","F"
"3","성남","청소년","출장","18","관리자","참가","20230501","M"
"1","성남","청소년","출장","16","관리자","2등급","20230501","F"
"1","성남","청소년","출장","16","관리자","3등급","20230501","F"
"3","성남","청소년","출장","16","관리자","3등급","20230501","M"
"1","성남","청소년","출장","16","관리자","3등급","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","3등급","20230501","F"
"1","나주","성인","출장","23","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","참가","20230501","M"
"3","성남","청소년","출장","16","관리자","참가","20230501","M"
"1","나주","성인","출장","23","관리자","참가","20230501","M"
"1","성남","청소년","출장","16","관리자","참가","20230501","F"
"4","성남","청소년","출장","16","관리자","참가","20230501","M"
"0","서구(광주)","성인","출장","45","관리자","참가","20230501","F"
"0","서구(광주)","성인","출장","36","관리자","참가","20230501","M"
"1","나주","성인","출장","22","관리자","참가","20230501","M"
"1","나주","성인","출장","22","관리자","참가","20230501","M"
"3","성동","성인","일반","60","관리자","3등급","20230501","M"
"3","성남","청소년","출장","16","관리자","참가","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","M"
"2","서구(광주)","유소년","출장","11","관리자","참가","20230501","M"
"6","서구(광주)","어르신","일반","72","관리자","2등급","20230501","F"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"2","서구(광주)","유소년","출장","11","관리자","참가","20230501","M"
"3","성남","청소년","출장","17","관리자","참가","20230501","F"
"1","나주","성인","출장","21","관리자","참가","20230501","F"
"2","서구(광주)","유소년","출장","11","관리자","참가","20230501","M"
"3","성남","청소년","출장","17","관리자","참가","20230501","M"
"2","성남","청소년","출장","17","관리자","참가","20230501","M"
"2","사하","청소년","출장","18","관리자","3등급","20230501","M"
"1","성동","어르신","일반","65","관리자","3등급","20230501","M"
"1","성남","청소년","출장","15","관리자","2등급","20230501","M"
"1","사하","청소년","출장","17","관리자","3등급","20230501","M"
"2","성동","성인","일반","45","관리자","참가","20230501","F"
"0","서구(광주)","유소년","출장","11","관리자","참가","20230501","M"
"1","성동","성인","일반","31","관리자","3등급","20230501","F"
"1","나주","성인","출장","23","관리자","참가","20230501","M"
"1","성남","청소년","출장","17","관리자","참가","20230501","M"
"1","성동","성인","일반","34","관리자","3등급","20230501","F"
"2","사하","청소년","출장","17","관리자","3등급","20230501","M"
"9","사하","청소년","출장","17","관리자","참가","20230501","M"
"1","강북","성인","일반","63","관리자","참가","20230501","M"
"1","강북","성인","일반","60","관리자","참가","20230501","M"
"1","성남","청소년","출장","15","관리자","1등급","20230501","F"
"1","성남","청소년","출장","15","관리자","참가","20230501","F"
"3","성남","청소년","출장","16","관리자","참가","20230501","F"
"3","성남","청소년","출장","16","관리자","3등급","20230501","F"
"3","성남","청소년","출장","18","관리자","2등급","20230501","M"
"3","성남","청소년","출장","16","관리자","참가","20230501","F"
"1","성남","청소년","출장","16","관리자","참가","20230501","M"
"2","사하","청소년","출장","18","관리자","1등급","20230501","M"
"3","성남","청소년","출장","16","관리자","참가","20230501","M"
"1","양평","유소년","출장","12","관리자","3등급","20230501","M"
"1","양평","유소년","출장","12","관리자","참가","20230501","F"
"1","성남","청소년","출장","15","관리자","3등급","20230501","M"
"2","서구(광주)","유소년","출장","11","관리자","3등급","20230501","F"
"2","서구(광주)","유소년","출장","11","관리자","1등급","20230501","F"
"1","성남","청소년","출장","16","관리자","참가","20230501","F"
"3","성남","청소년","출장","16","관리자","참가","20230501","F"
"2","서구(광주)","유소년","출장","12","관리자","참가","20230501","M"
"3","성남","청소년","출장","17","관리자","3등급","20230501","F"
"1","나주","성인","출장","23","관리자","참가","20230501","M"
"1","서구(광주)","유소년","출장","11","관리자","참가","20230502","M"
"1","시흥","유소년","출장","12","관리자","3등급","20230502","F"
"1","시흥","유소년","출장","12","관리자","참가","20230502","M"
"1","북구(광주)","유소년","출장","11","관리자","참가","20230502","F"
"1","북구(광주)","유소년","출장","11","관리자","참가","20230502","F"
"1","북구(광주)","유소년","출장","11","관리자","참가","20230502","F"
"1","북구(광주)","유소년","출장","11","관리자","3등급","20230502","F"
"1","성남","청소년","출장","15","관리자","참가","20230502","M"
"1","익산","청소년","출장","16","관리자","참가","20230502","F"
"1","증평","청소년","출장","13","관리자","참가","20230502","M"
"1","증평","청소년","출장","13","관리자","참가","20230502","M"
"1","익산","청소년","출장","17","관리자","참가","20230502","M"
"2","천안","성인","일반","19","관리자","참가","20230502","M"
"1","강릉","성인","일반","62","관리자","2등급","20230502","M"
"4","부천","성인","출장","53","관리자","참가","20230502","F"
"1","익산","청소년","출장","17","관리자","참가","20230502","F"
"1","익산","청소년","출장","16","관리자","참가","20230502","F"
"1","성남","청소년","출장","15","관리자","참가","20230502","M"
"1","성남","청소년","출장","15","관리자","2등급","20230502","M"
"4","안동","성인","일반","34","관리자","2등급","20230502","M"
"1","익산","청소년","출장","17","관리자","참가","20230502","F"
"1","서구(대전)","어르신","일반","75","관리자","3등급","20230502","F"
"1","강릉","성인","일반","19","관리자","2등급","20230502","F"
"1","성남","청소년","출장","15","관리자","참가","20230502","M"
"1","익산","청소년","출장","16","관리자","2등급","20230502","F"
"1","익산","청소년","출장","16","관리자","참가","20230502","M"
"1","성남","청소년","출장","15","관리자","1등급","20230502","F"
"1","익산","청소년","출장","16","관리자","참가","20230502","F"
"1","익산","청소년","출장","17","관리자","참가","20230502","M"
"1","익산","청소년","출장","16","관리자","참가","20230502","F"
"1","성남","청소년","출장","15","관리자","참가","20230502","F"
"1","익산","청소년","출장","16","관리자","2등급","20230502","F"
"1","성남","청소년","출장","15","관리자","참가","20230502","F"
"1","성남","청소년","출장","15","관리자","참가","20230502","M"
"1","익산","청소년","출장","17","관리자","참가","20230502","F"
"1","익산","청소년","출장","17","관리자","2등급","20230502","M"
"1","성남","청소년","출장","15","관리자","참가","20230502","M"
"1","익산","청소년","출장","17","관리자","참가","20230502","F"
"1","동작","성인","일반","55","관리자","참가","20230502","F"
"1","수원","청소년","출장","18","관리자","2등급","20230502","M"
"2","서구(광주)","유소년","출장","11","관리자","참가","20230502","M"
"2","서구(광주)","유소년","출장","11","관리자","3등급","20230502","F"
"2","서구(광주)","유소년","출장","11","관리자","참가","20230502","M"
