MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MBER_SEXDSTN_FLAG_CD
3,오산,노인,일반,67,관리자,2등급,20230201,F
2,강북,성인,일반,62,측정기기,참가증,20230201,F
1,연수,성인,일반,24,관리자,3등급,20230201,M
2,연수,성인,일반,24,관리자,3등급,20230201,M
1,성동,유소년,출장,11,관리자,참가증,20230201,F
3,보은,노인,출장,69,관리자,3등급,20230201,F
1,서대문,노인,일반,65,측정기기,2등급,20230201,M
6,동작,성인,일반,61,관리자,참가증,20230201,M
2,마포,노인,일반,72,관리자,1등급,20230201,M
1,연제,성인,일반,44,측정기기,참가증,20230201,M
1,연제,성인,일반,40,측정기기,참가증,20230201,F
3,곡성,성인,일반,60,관리자,2등급,20230201,M
1,익산,노인,일반,80,관리자,2등급,20230201,M
5,동작,노인,일반,80,관리자,1등급,20230201,M
1,천안,성인,일반,21,관리자,참가증,20230201,M
5,시흥,성인,일반,19,관리자,참가증,20230201,M
3,천안,성인,일반,23,관리자,3등급,20230201,F
2,동구(부산),성인,일반,30,측정기기,참가증,20230201,M
4,전주,성인,일반,22,인바디,3등급,20230201,M
1,동구(광주),성인,출장,54,관리자,참가증,20230201,F
1,동구(광주),성인,출장,55,관리자,2등급,20230201,M
1,성남,성인,일반,60,관리자,3등급,20230201,M
1,동구(광주),성인,출장,26,관리자,참가증,20230201,M
1,천안,성인,일반,64,관리자,참가증,20230201,F
1,동구(광주),성인,출장,43,관리자,참가증,20230201,F
2,전주,성인,일반,62,인바디,3등급,20230201,M
2,중구(서울),성인,일반,20,측정기기,참가증,20230201,F
1,익산,성인,일반,20,관리자,참가증,20230201,F
1,익산,성인,일반,23,관리자,참가증,20230201,M
1,의정부,성인,일반,31,관리자,참가증,20230201,M
6,안산,성인,일반,20,관리자,1등급,20230201,F
1,서초,성인,일반,54,관리자,참가증,20230201,M
1,포천,유소년,출장,11,관리자,참가증,20230201,M
1,포천,청소년,출장,16,관리자,3등급,20230201,M
1,포천,청소년,출장,15,관리자,참가증,20230201,M
1,시흥,노인,일반,71,관리자,2등급,20230201,M
1,연제,성인,일반,51,측정기기,참가증,20230201,F
4,수원,노인,일반,77,측정기기,3등급,20230201,M
1,성동,유소년,출장,11,관리자,참가증,20230201,M
4,시흥,성인,일반,19,관리자,참가증,20230201,F
1,정읍,성인,일반,47,관리자,참가증,20230201,F
2,포천,청소년,출장,17,관리자,2등급,20230201,M
1,오산,성인,일반,31,관리자,참가증,20230201,M
1,오산,성인,일반,22,관리자,3등급,20230201,F
3,사상,노인,일반,77,관리자,참가증,20230201,M
1,사상,성인,일반,19,관리자,참가증,20230201,M
2,목포,성인,일반,57,관리자,3등급,20230201,F
1,의정부,성인,일반,58,관리자,참가증,20230201,M
4,사상,성인,일반,50,관리자,2등급,20230201,F
8,사상,성인,일반,58,관리자,3등급,20230201,F
1,사상,성인,일반,56,관리자,3등급,20230201,F
1,성동,유소년,출장,12,관리자,3등급,20230201,F
1,광주,성인,일반,57,측정기기,참가증,20230201,M
1,성동,유소년,출장,12,관리자,참가증,20230201,F
2,창원,성인,일반,24,관리자,1등급,20230201,F
1,성동,유소년,출장,12,관리자,3등급,20230201,M
1,태백,성인,일반,25,관리자,참가증,20230201,M
0,경산,노인,일반,75,관리자,참가증,20230201,F
2,충주,성인,일반,23,관리자,3등급,20230201,M
1,스포원(금정),성인,일반,62,인바디,참가증,20230201,F
1,춘천,성인,출장,48,관리자,3등급,20230201,F
1,경산,성인,일반,41,측정기기,참가증,20230201,F
1,스포원(금정),성인,일반,24,인바디,참가증,20230201,F
2,목포,성인,일반,25,관리자,2등급,20230201,F
1,미추홀,노인,일반,66,관리자,3등급,20230201,M
1,서초,성인,일반,56,관리자,2등급,20230201,M
4,충주,성인,일반,58,관리자,참가증,20230201,M
2,화성,성인,일반,20,관리자,3등급,20230201,F
1,무안,청소년,일반,18,관리자,2등급,20230201,M
1,북구(광주),성인,일반,21,관리자,참가증,20230201,F
3,의정부,노인,일반,67,관리자,3등급,20230201,F
1,강릉,성인,일반,19,관리자,3등급,20230201,M
3,오산,노인,일반,67,관리자,참가증,20230201,F
4,수원,노인,일반,68,측정기기,3등급,20230201,F
1,미추홀,성인,일반,25,측정기기,2등급,20230201,F
4,수원,노인,일반,72,측정기기,3등급,20230201,F
7,구미,성인,일반,20,관리자,참가증,20230201,F
4,안산,노인,일반,77,관리자,2등급,20230201,M
5,의정부,노인,일반,77,관리자,1등급,20230201,M
4,성남,노인,일반,85,관리자,2등급,20230201,M
2,동작,성인,일반,37,관리자,3등급,20230201,F
4,오산,노인,일반,68,관리자,3등급,20230201,M
1,익산,성인,일반,26,관리자,참가증,20230201,M
1,포천,청소년,출장,14,관리자,2등급,20230201,M
1,의정부,성인,일반,63,관리자,2등급,20230201,M
1,포천,청소년,출장,15,관리자,2등급,20230201,M
2,포천,청소년,출장,18,관리자,1등급,20230201,M
4,고양,노인,일반,81,관리자,3등급,20230201,M
1,순천,노인,일반,72,관리자,2등급,20230201,M
1,순천,성인,일반,60,관리자,3등급,20230201,M
1,세종,성인,일반,39,관리자,3등급,20230201,F
1,사하,성인,일반,55,관리자,참가증,20230201,M
2,안산,성인,일반,61,관리자,3등급,20230201,M
1,창원,성인,일반,38,관리자,참가증,20230201,M
5,서초,노인,일반,76,관리자,3등급,20230201,M
1,영암,성인,일반,62,관리자,참가증,20230201,M
4,서구(대전),성인,일반,26,관리자,참가증,20230201,M
2,경산,노인,일반,74,관리자,참가증,20230201,F
1,성동,유소년,출장,11,관리자,참가증,20230201,M
3,의정부,노인,일반,76,관리자,1등급,20230201,M
1,창원마산회원,청소년,일반,18,관리자,3등급,20230201,F
1,원주,성인,일반,61,관리자,참가증,20230201,F
1,성동,유소년,출장,12,관리자,참가증,20230201,M
3,광주,노인,일반,75,측정기기,3등급,20230201,M
1,오산,노인,일반,77,관리자,2등급,20230201,F
6,안산,노인,일반,83,관리자,3등급,20230201,M
1,광주,성인,일반,19,측정기기,3등급,20230201,M
1,고양,노인,일반,73,관리자,참가증,20230201,M
2,안산,성인,일반,21,관리자,1등급,20230201,M
2,원주,노인,일반,65,관리자,3등급,20230201,F
4,부천,노인,일반,74,관리자,1등급,20230201,F
3,청주,성인,일반,27,관리자,3등급,20230201,M
2,양평,성인,일반,53,측정기기,참가증,20230201,F
1,동작,노인,일반,69,관리자,3등급,20230201,M
1,천안,성인,일반,57,관리자,3등급,20230201,M
1,남구(울산),성인,일반,30,관리자,3등급,20230201,M
1,창원,성인,일반,22,관리자,참가증,20230201,M
1,원주,성인,일반,22,관리자,참가증,20230201,M
1,미추홀,성인,일반,60,관리자,3등급,20230201,M
1,화성,성인,일반,36,관리자,참가증,20230201,M
2,화성,성인,일반,27,관리자,참가증,20230201,F
1,시흥,성인,일반,25,관리자,참가증,20230201,M
1,서구(대전),성인,출장,58,관리자,참가증,20230201,M
6,서초,성인,일반,19,관리자,참가증,20230201,M
1,남구(울산),성인,일반,50,관리자,참가증,20230201,M
1,순천,노인,일반,66,관리자,2등급,20230201,M
1,성동,유소년,출장,11,관리자,참가증,20230201,M
5,양평,노인,일반,67,측정기기,참가증,20230201,F
1,성동,유소년,출장,11,관리자,참가증,20230201,M
1,연제,성인,일반,35,측정기기,참가증,20230201,M
4,광주,노인,일반,68,측정기기,2등급,20230201,M
1,동작,노인,일반,71,관리자,3등급,20230201,M
0,포천,유소년,출장,12,관리자,참가증,20230201,M
1,보은,노인,일반,73,관리자,참가증,20230201,F
2,북구(광주),성인,일반,27,관리자,1등급,20230201,F
2,동작,성인,일반,28,관리자,참가증,20230201,M
1,구미,성인,일반,28,관리자,2등급,20230201,F
2,연제,성인,일반,20,측정기기,참가증,20230201,M
1,목포,성인,일반,56,관리자,1등급,20230201,M
15,서초,노인,일반,68,관리자,1등급,20230201,F
1,성동,유소년,출장,12,관리자,참가증,20230201,M
1,마포,성인,일반,64,관리자,참가증,20230201,M
1,성동,유소년,출장,12,관리자,2등급,20230201,M
1,성동,유소년,출장,12,관리자,참가증,20230201,F
3,무안,성인,일반,50,관리자,참가증,20230201,F
2,서대문,성인,일반,63,측정기기,참가증,20230201,M
1,성동,유소년,출장,12,관리자,참가증,20230201,M
1,세종,노인,일반,80,관리자,3등급,20230201,M
1,부천,노인,일반,65,관리자,2등급,20230201,F
5,김천,성인,일반,25,관리자,2등급,20230201,F
1,순천,성인,일반,63,관리자,3등급,20230201,M
1,양평,노인,일반,65,측정기기,3등급,20230201,F
4,부천,노인,일반,77,관리자,2등급,20230201,M
1,고양,성인,일반,25,관리자,참가증,20230201,M
3,제주,성인,출장,34,관리자,참가증,20230201,M
1,춘천,성인,출장,40,관리자,참가증,20230201,F
1,춘천,성인,출장,47,관리자,참가증,20230201,F
2,부천,성인,일반,19,관리자,2등급,20230201,M
1,서초,성인,일반,61,관리자,참가증,20230201,M
18,달서,노인,일반,67,관리자,3등급,20230201,F
2,시흥,성인,일반,21,관리자,참가증,20230201,M
1,구미,성인,일반,21,관리자,참가증,20230201,M
4,청주,성인,일반,20,관리자,참가증,20230201,M
1,포천,청소년,출장,16,관리자,2등급,20230201,M
1,포천,청소년,출장,17,관리자,참가증,20230201,M
1,포천,청소년,출장,17,관리자,참가증,20230201,M
1,성동,유소년,출장,12,관리자,3등급,20230201,F
5,고양,노인,일반,80,관리자,2등급,20230201,M
3,남구(울산),성인,일반,34,관리자,참가증,20230201,M
1,성동,유소년,출장,12,관리자,참가증,20230201,M
2,안산,노인,일반,75,관리자,2등급,20230201,F
1,고양,성인,일반,29,관리자,참가증,20230201,M
1,보은,노인,출장,78,관리자,3등급,20230201,F
2,경산,노인,일반,72,관리자,3등급,20230201,F
5,수원,노인,일반,80,측정기기,3등급,20230201,M
2,익산,성인,일반,20,관리자,3등급,20230201,M
1,성동,유소년,출장,11,관리자,2등급,20230201,F
1,성동,유소년,출장,12,관리자,참가증,20230201,M
1,성동,유소년,출장,11,관리자,참가증,20230201,F
1,성동,유소년,출장,11,관리자,2등급,20230201,M
1,성동,유소년,출장,11,관리자,2등급,20230201,M
1,성동,유소년,출장,12,관리자,참가증,20230201,M
1,성동,유소년,출장,11,관리자,참가증,20230201,M
2,강릉,성인,일반,20,관리자,참가증,20230201,M
5,서구(대전),성인,일반,20,관리자,참가증,20230201,M
1,성동,유소년,출장,11,관리자,참가증,20230201,M
1,성동,유소년,출장,11,관리자,2등급,20230201,M
1,성동,유소년,출장,12,관리자,3등급,20230201,M
1,성동,유소년,출장,11,관리자,참가증,20230201,M
1,고양,청소년,일반,18,관리자,3등급,20230201,M
4,충주,성인,일반,21,관리자,참가증,20230201,M
4,오산,노인,일반,74,관리자,2등급,20230201,F
1,부천,성인,일반,19,관리자,참가증,20230201,M
4,광주,노인,일반,67,측정기기,1등급,20230201,F
2,연제,성인,일반,29,측정기기,1등급,20230201,M
1,달서,성인,일반,24,인바디,참가증,20230201,M
2,충주,성인,일반,22,관리자,참가증,20230201,M
1,시흥,청소년,일반,18,관리자,3등급,20230201,F
3,서구(광주),노인,일반,75,관리자,참가증,20230201,F
1,북구(광주),성인,일반,23,관리자,3등급,20230201,F
1,의정부,성인,일반,54,관리자,참가증,20230201,F
1,의정부,성인,일반,31,관리자,참가증,20230201,F
5,광주,노인,일반,83,측정기기,1등급,20230201,M
2,서대문,노인,일반,67,측정기기,3등급,20230201,M
1,성동,유소년,출장,12,관리자,3등급,20230201,F
1,성동,유소년,출장,12,관리자,참가증,20230201,F
1,서대문,성인,일반,24,측정기기,2등급,20230201,F
1,달서,노인,일반,71,인바디,3등급,20230201,M
1,창원,노인,일반,74,관리자,3등급,20230201,M
1,오산,성인,일반,59,관리자,참가증,20230201,M
1,광주,성인,일반,56,측정기기,2등급,20230201,F
1,보은,노인,출장,79,관리자,참가증,20230201,F
1,북구(광주),성인,일반,59,관리자,참가증,20230201,M
1,동구(광주),성인,출장,43,관리자,참가증,20230201,M
1,원주,성인,일반,21,관리자,3등급,20230201,M
2,포천,청소년,출장,17,관리자,참가증,20230201,M
1,포천,청소년,출장,14,관리자,참가증,20230201,M
4,안산,노인,일반,67,관리자,3등급,20230201,M
1,서대문,청소년,일반,18,측정기기,3등급,20230201,M
2,북구(광주),청소년,일반,18,관리자,3등급,20230201,M
4,의정부,노인,일반,72,관리자,3등급,20230201,F
1,안산,성인,일반,22,관리자,3등급,20230201,F
1,김천,성인,일반,33,관리자,참가증,20230201,M
4,김천,성인,일반,25,관리자,3등급,20230201,F
1,춘천,성인,출장,60,관리자,참가증,20230201,F
1,부천,청소년,일반,18,관리자,3등급,20230201,F
1,마포,성인,일반,29,관리자,3등급,20230201,M
1,서구(대전),성인,일반,56,관리자,참가증,20230201,M
1,서구(대전),성인,출장,33,관리자,참가증,20230201,M
1,서구(대전),성인,출장,32,관리자,참가증,20230201,M
1,순천,성인,일반,52,관리자,참가증,20230201,F
1,원주,청소년,일반,18,관리자,2등급,20230201,M
1,보은,노인,출장,77,관리자,3등급,20230201,F
1,보은,노인,출장,74,관리자,참가증,20230201,F
8,부천,노인,일반,70,관리자,3등급,20230201,F
1,미추홀,성인,일반,20,관리자,3등급,20230201,M
2,보은,노인,출장,72,관리자,1등급,20230201,F
1,화성,성인,일반,19,관리자,참가증,20230201,M
2,포항,성인,일반,22,관리자,참가증,20230201,F
1,안산,성인,일반,25,관리자,1등급,20230201,F
3,의정부,성인,일반,40,관리자,3등급,20230201,M
2,목포,성인,일반,24,관리자,2등급,20230201,F
3,포천,청소년,출장,16,관리자,2등급,20230201,M
3,세종,성인,일반,31,관리자,3등급,20230201,F
1,스포원(금정),성인,일반,63,관리자,참가증,20230201,F
1,스포원(금정),성인,일반,28,인바디,3등급,20230201,M
1,스포원(금정),성인,일반,60,인바디,참가증,20230201,F
4,스포원(금정),성인,일반,64,인바디,3등급,20230201,M
1,스포원(금정),성인,일반,63,관리자,참가증,20230201,F
4,스포원(금정),청소년,일반,18,인바디,참가증,20230201,M
1,스포원(금정),성인,일반,56,인바디,2등급,20230201,F
2,사상,성인,일반,21,관리자,참가증,20230201,F
2,사상,성인,일반,49,관리자,참가증,20230201,F
8,사상,성인,일반,33,관리자,참가증,20230201,F
1,사상,성인,일반,25,관리자,참가증,20230201,M
1,사상,성인,일반,25,관리자,2등급,20230201,F
3,사상,노인,일반,70,관리자,3등급,20230201,F
1,사상,성인,일반,27,관리자,참가증,20230201,M
8,사상,성인,일반,62,관리자,참가증,20230201,F
17,사상,성인,일반,61,관리자,참가증,20230201,F
1,동작,성인,일반,24,관리자,참가증,20230201,F
1,전주,성인,일반,19,인바디,참가증,20230201,M
1,천안,성인,일반,24,관리자,3등급,20230201,F
4,무안,청소년,일반,18,관리자,2등급,20230201,M
2,의정부,성인,일반,56,관리자,참가증,20230201,F
1,창원마산회원,청소년,출장,13,관리자,참가증,20230201,M
1,포천,청소년,출장,18,관리자,참가증,20230201,M
1,화성,청소년,일반,18,관리자,3등급,20230201,M
2,화성,성인,일반,59,관리자,참가증,20230201,M
1,곡성,성인,일반,63,관리자,3등급,20230201,M
1,화성,성인,일반,22,관리자,참가증,20230201,M
1,동작,성인,일반,63,관리자,참가증,20230201,M
1,춘천,성인,출장,39,관리자,참가증,20230201,F
1,제주,성인,출장,32,관리자,참가증,20230201,M
1,춘천,성인,출장,52,관리자,2등급,20230201,F
2,남구(부산),노인,일반,67,관리자,2등급,20230201,F
3,고양,노인,일반,81,관리자,2등급,20230201,M
5,증평,성인,일반,22,관리자,2등급,20230201,M
1,성동,유소년,출장,12,관리자,참가증,20230201,M
1,성동,유소년,출장,12,관리자,참가증,20230201,M
4,의정부,노인,일반,76,관리자,3등급,20230201,M
1,남구(울산),성인,일반,24,관리자,참가증,20230201,M
1,보은,노인,출장,68,관리자,참가증,20230201,F
4,청주,성인,일반,21,관리자,참가증,20230201,F
1,동구(광주),성인,출장,44,관리자,1등급,20230201,F
1,동작,노인,일반,65,관리자,2등급,20230201,F
1,시흥,성인,일반,21,관리자,참가증,20230201,M
1,포천,청소년,출장,16,관리자,1등급,20230201,M
2,포천,청소년,출장,17,관리자,3등급,20230201,M
2,포천,청소년,출장,15,관리자,참가증,20230201,M
3,순천,성인,일반,51,관리자,1등급,20230201,F
3,서구(대전),성인,출장,47,관리자,3등급,20230201,M
3,서구(대전),성인,출장,60,관리자,2등급,20230201,M
1,춘천,성인,출장,56,관리자,참가증,20230201,F
1,동구(광주),성인,출장,43,관리자,참가증,20230201,F
1,동구(광주),성인,출장,48,관리자,참가증,20230201,F
1,고양,성인,일반,63,관리자,참가증,20230201,F
2,제주,성인,출장,27,관리자,3등급,20230201,M
1,동구(광주),성인,출장,56,관리자,참가증,20230201,M
1,춘천,성인,출장,41,관리자,참가증,20230201,F
1,동구(광주),성인,출장,57,관리자,참가증,20230201,F
2,시흥,노인,일반,69,관리자,3등급,20230201,F
1,춘천,성인,출장,58,관리자,2등급,20230201,F
4,고양,노인,일반,66,관리자,2등급,20230201,M
1,동구(광주),성인,출장,36,관리자,참가증,20230201,M
2,구미,청소년,일반,18,관리자,참가증,20230201,F
4,곡성,성인,일반,57,관리자,참가증,20230201,F
1,동구(광주),성인,출장,39,관리자,참가증,20230201,M
1,동구(광주),성인,출장,27,관리자,참가증,20230201,F
3,서대문,성인,일반,60,측정기기,2등급,20230201,M
1,광주,성인,일반,22,측정기기,참가증,20230201,M
3,시흥,성인,일반,19,관리자,3등급,20230201,F
1,세종,성인,일반,25,관리자,참가증,20230201,M
2,안산,노인,일반,66,관리자,3등급,20230201,F
1,포천,청소년,출장,16,관리자,참가증,20230201,M
1,포천,청소년,일반,16,관리자,참가증,20230201,M
1,서대문,성인,일반,25,측정기기,참가증,20230201,M
4,춘천,성인,출장,49,관리자,참가증,20230201,F
1,연제,청소년,일반,18,측정기기,2등급,20230201,F
3,오산,노인,일반,66,관리자,3등급,20230201,F
2,세종,성인,일반,41,관리자,2등급,20230201,M
1,안산,성인,일반,48,관리자,1등급,20230201,F
1,동구(광주),성인,출장,45,관리자,참가증,20230201,M
1,동구(광주),성인,출장,45,관리자,참가증,20230201,F
2,서대문,성인,일반,23,관리자,3등급,20230201,F
1,서대문,성인,일반,27,관리자,2등급,20230201,F
1,성동,유소년,출장,12,관리자,참가증,20230201,M
1,성동,유소년,출장,12,관리자,3등급,20230201,M
1,성동,유소년,출장,12,관리자,참가증,20230201,M
1,보은,노인,출장,74,관리자,참가증,20230201,M
1,마포,성인,일반,23,관리자,참가증,20230201,M
2,천안,성인,일반,22,관리자,1등급,20230201,F
1,순천,성인,일반,22,관리자,참가증,20230201,M
1,오산,성인,일반,23,관리자,참가증,20230201,M
1,성동,유소년,출장,12,관리자,2등급,20230201,F
1,스포원(금정),성인,일반,39,인바디,참가증,20230201,F
1,성동,유소년,출장,12,관리자,참가증,20230201,M
1,안산,성인,일반,41,관리자,참가증,20230201,F
1,성동,유소년,출장,12,관리자,3등급,20230201,M
1,성동,유소년,출장,12,관리자,참가증,20230201,M
1,성동,유소년,출장,12,관리자,1등급,20230201,M
1,사상,성인,일반,23,관리자,참가증,20230201,F
6,사상,노인,일반,75,관리자,1등급,20230201,F
1,정읍,성인,일반,20,관리자,참가증,20230201,F
3,화성,성인,일반,20,관리자,참가증,20230201,M
1,마포,노인,일반,67,관리자,2등급,20230201,M
3,화성,노인,일반,76,관리자,참가증,20230201,M
1,순천,성인,일반,58,관리자,참가증,20230201,F
1,서구(대전),성인,일반,21,관리자,3등급,20230201,F
6,세종,성인,일반,43,관리자,1등급,20230201,F
1,양평,성인,일반,29,측정기기,참가증,20230201,M
1,광주,성인,일반,32,측정기기,1등급,20230201,F
1,진천,성인,일반,36,관리자,참가증,20230201,M
1,서초,성인,일반,40,관리자,참가증,20230201,F
1,화성,성인,일반,61,관리자,참가증,20230201,F
4,오산,노인,일반,79,관리자,1등급,20230201,M
2,서구(대전),성인,출장,32,관리자,1등급,20230201,M
1,동구(광주),성인,출장,35,관리자,3등급,20230201,F
1,서구(대전),성인,출장,24,관리자,참가증,20230201,M
1,동구(광주),성인,출장,34,관리자,참가증,20230201,F
1,동구(광주),성인,출장,31,관리자,참가증,20230201,F
4,세종,성인,일반,20,관리자,참가증,20230201,M
3,춘천,성인,출장,40,관리자,참가증,20230201,F
1,동구(광주),성인,출장,51,관리자,참가증,20230201,M
1,오산,성인,일반,22,관리자,참가증,20230201,M
3,천안,성인,일반,20,관리자,참가증,20230201,F
1,오산,성인,일반,23,관리자,3등급,20230201,F
4,고양,노인,일반,84,관리자,2등급,20230201,M
1,부천,청소년,일반,18,관리자,1등급,20230201,M
6,서구(광주),노인,일반,67,관리자,2등급,20230201,F
1,미추홀,성인,일반,27,관리자,2등급,20230201,M
3,서구(광주),성인,일반,55,관리자,참가증,20230201,F
1,화성,성인,일반,26,관리자,참가증,20230201,M
3,북구(광주),성인,일반,19,관리자,3등급,20230201,M
1,광산,노인,일반,65,관리자,3등급,20230201,M
2,천안,노인,일반,77,관리자,2등급,20230201,M
1,순천,성인,일반,59,관리자,참가증,20230201,F
1,서대문,성인,일반,28,측정기기,참가증,20230201,M
3,화성,성인,일반,21,관리자,3등급,20230201,F
1,성동,유소년,출장,12,관리자,1등급,20230201,M
1,성동,유소년,출장,12,관리자,참가증,20230201,M
1,성동,유소년,출장,12,관리자,2등급,20230201,M
1,성동,유소년,출장,12,관리자,참가증,20230201,M
2,서대문,성인,일반,21,측정기기,참가증,20230201,M
1,서초,성인,일반,60,관리자,1등급,20230201,M
5,고양,노인,일반,79,관리자,참가증,20230201,M
1,보은,노인,출장,71,관리자,2등급,20230201,F
1,동구(부산),성인,일반,27,측정기기,2등급,20230201,F
1,화성,성인,일반,56,관리자,참가증,20230201,F
7,영주,성인,일반,52,측정기기,2등급,20230201,F
2,영주,청소년,일반,18,측정기기,참가증,20230201,F
1,달서,성인,일반,49,인바디,참가증,20230201,F
1,서초,성인,일반,28,관리자,3등급,20230201,M
